"Unitid","PeerUnitid"
219356,180489
219356,240727
220710,156745
220710,140234
220710,156408
220710,221953
220710,133492
220710,100937
220710,101435
220710,216667
220710,233295
220710,218539
220710,232025
220710,233426
221999,147767
221999,164988
221999,193900
221999,139658
221999,217156
221999,144050
221999,166027
221999,186131
221999,215062
221999,179867
221999,123961
221999,160755
221999,190150
221999,110404
221999,190415
221999,198419
221999,195030
221999,211440
221999,243744
221999,130794
221999,166683
221999,201645
221999,165015
221999,162928
221999,227757
226091,226152
226091,228459
226091,224147
226091,229814
226091,229063
226091,229179
226091,227368
226091,228529
226091,228431
226091,224554
226091,227881
226091,227526
226091,228705
227881,142285
227881,197869
227881,151801
227881,219471
227881,229179
227881,139931
227881,178420
227881,145813
227881,176080
227881,200800
227881,180489
227881,213020
227881,106704
227881,176017
227881,240727
227881,102553
227881,155399
227881,206604
227881,219356
227881,237525
227881,156620
227881,217484
227881,106397
227881,160612
227881,201441
227881,149772
227881,235097
227881,156125
227881,225414
227881,229027
228149,209825
228149,213367
228149,225399
228149,236230
228149,189705
228149,227845
228149,198516
228149,224323
228149,227331
228149,229267
228149,235316
228149,217402
228149,219709
228149,111948
228149,121691
228149,168254
228149,203368
228149,226471
228149,222178
228149,229780
228149,225247
228149,236595
228149,152600
228149,159656
228149,225627
228149,224226
229018,221768
229018,110495
229018,126182
229018,139366
229018,226833
229018,229814
229018,160038
229018,110486
229018,126580
229018,100830
229018,106467
229018,159416
229018,171137
229018,199281
229018,185129
229018,188304
229018,433660
229018,228529
229018,152248
230171,127185
230171,234827
230171,115755
230171,127556
230171,128106
230171,196042
230171,108092
230171,139311
230171,178387
230737,127565
230737,140164
230737,230782
230737,142115
230737,206695
230737,169910
230737,102553
230737,110608
230737,151102
230737,157447
230807,153269
230807,236230
230807,102049
230807,150534
230807,197197
230807,219709
230807,147660
230807,173665
230807,198516
230807,121691
230807,177214
230807,211088
230807,130226
230807,150163
230807,191968
230807,195128
230807,215929
230807,232265
230807,152600
230940,161572
230940,105589
230940,165334
230940,166018
230940,209922
230940,230898
230940,150455
230940,195304
230940,230816
230940,230852
230940,160959
230940,189088
230940,231086
230940,163976
230940,168281
230940,245652
230940,162654
230940,210669
230940,199865
230940,238333
232025,140696
232025,153162
232025,101435
232025,233295
232025,150668
232025,218539
232025,232308
232025,239628
232025,147341
232025,232256
232025,168591
232025,168528
232043,212197
232043,213251
232043,102234
232043,220215
232043,191676
232043,238078
232043,179955
232043,233426
232043,156213
232043,201371
232043,212133
232043,150668
232043,154749
232043,162654
232043,232025
232043,233295
232043,203128
232043,199865
232043,216807
232043,231581
232308,195216
232308,118888
232308,218973
232308,233295
232308,162654
232308,212674
232308,237057
232308,107080
232308,232256
232308,233426
232308,233718
232308,203535
232308,138600
232308,195304
232308,221351
232308,233301
232308,156408
232308,166939
232308,170532
232308,175980
234164,229887
234164,102377
234164,160904
234164,198543
234164,234155
234164,198756
234164,199582
234164,138947
234164,198507
234164,199643
234164,158802
234164,217873
235167,186201
235167,174251
235167,230603
235167,233897
235167,127185
235167,234827
235167,235097
235167,101709
235167,163912
235167,167288
235167,196167
235167,129215
235167,232681
235167,183062
235167,237792
235167,148654
235167,213783
235167,199111
235167,178615
235167,226833
235167,240426
235167,107071
235167,123572
235167,139861
235167,161226
235167,207722
235167,210146
235167,218645
235167,237011
235167,262129
236939,174066
236939,110644
236939,163286
236939,214777
236939,110635
236939,153603
236939,228723
236939,186380
236939,204796
236939,134130
236939,145637
236939,178396
236939,171100
236939,240444
236939,243780
236939,104179
236939,181464
236939,190415
237057,203535
212577,195526
212577,204501
212911,168218
212911,112260
212911,230959
212911,161004
212911,234207
212911,130697
212911,198385
212911,121345
212911,211273
212911,153384
212911,164465
212911,168342
212911,173258
212911,197133
212911,216287
213011,214272
213011,211352
213011,215691
213011,212832
213011,212984
213011,211088
213011,211583
213020,218733
213020,142276
213020,198464
213020,228705
213020,163453
213020,199102
213020,220978
213020,224554
213020,127741
213020,150136
213020,220075
213020,162007
213020,202134
213020,151324
213020,145813
213020,166638
213020,181394
213020,221838
213020,139931
213020,196103
213020,209807
213020,224147
213020,133650
213020,159647
213020,169248
213020,138354
213020,166513
213020,226091
213020,227881
213020,199139
213020,106245
213020,171571
213020,219471
213020,229063
213020,229179
215099,192749
215099,212601
215099,195720
215099,215442
215099,193973
215099,193584
215099,192323
215099,195164
215099,195234
215099,191931
215099,192703
215099,197197
215099,213826
215099,211088
215099,216931
216278,143084
216278,239716
216278,173647
216278,216667
216278,218973
216278,222983
216278,145646
216278,146481
216278,216524
216278,236328
216278,213251
216278,221351
216278,231059
216278,153108
216278,153144
216278,212674
216278,214175
216278,218070
216278,100937
216278,167996
216278,168546
216278,206525
216278,209065
216278,153834
216278,228343
216694,151801
216694,224226
216694,121309
216694,194161
216694,220613
216694,226231
216694,147679
216694,150066
216694,175421
216694,178244
216694,110361
216694,173160
216694,179326
216694,188182
216694,203775
216694,217776
216694,114813
216694,225247
216694,221971
216694,225399
216694,237066
216694,142461
216694,176053
216694,206862
216694,126669
216694,136330
216694,207324
216694,120537
216694,147828
216694,170037
216694,194958
216694,219976
216694,222178
216694,229780
216694,236577
216694,155520
216694,172334
216694,212133
216694,226471
217864,218733
217864,199148
217864,164155
217864,218724
217864,218973
217864,198385
217864,198516
217864,200004
217864,128328
217864,221740
217864,197036
217864,218964
217864,139931
217864,234085
217864,217819
217864,218070
217864,197869
217864,230995
217925,191676
217925,194161
217925,217998
217925,226231
217925,150066
217925,218070
217925,218539
217925,151801
217925,137962
217925,173160
217925,199698
217925,217907
217925,217934
217925,220206
217925,146667
217925,165936
217925,174862
217925,217776
217925,217961
217925,218414
217925,107141
217925,132879
217925,181093
217925,209287
217925,141185
217925,213400
217925,211024
217925,220516
217925,215114
217925,218238
217925,149514
217925,217688
217925,218973
217925,219790
217925,139393
217925,201654
217925,236577
217925,237136
217925,149781
217925,152530
217925,213996
217925,220473
219295,144971
219295,146825
219295,155937
219295,154855
219602,221740
219602,220075
219602,220862
219602,220978
219602,221838
219602,221768
219602,221847
222178,225627
222178,123554
222178,236595
222178,152600
222178,208822
222178,111948
222178,121691
222178,209612
222178,228149
222178,230807
222178,107044
222178,110413
222178,110422
222178,121309
222178,122931
222178,140447
222178,215770
222178,236577
222178,149781
222178,245652
222178,117946
222178,198516
222178,224323
222178,229267
222178,235316
222178,153269
222178,169080
222178,209825
222178,236230
222178,237066
222178,102049
222178,118888
222178,187967
222178,227845
225511,229115
225511,201885
225511,216339
225511,104151
225511,207500
225511,232186
225511,139940
225511,145600
225511,228787
225511,172644
227526,227881
227526,226152
227526,228459
227526,224147
227526,228769
227526,224554
227526,199157
227526,228705
227526,227368
227526,228529
228246,152080
228246,160755
228246,228875
228246,123961
228246,131469
228246,135726
228246,164988
228246,164924
228246,196413
228246,213543
228246,139658
228246,121150
228246,168148
228246,165015
228246,239105
228246,131159
228246,199847
228246,221999
228246,223232
228246,127060
228246,191241
228246,195030
228246,207971
228246,211440
228644,106263
228644,216366
228644,181428
228644,228653
228644,207342
228644,209490
228644,159373
228705,227881
228705,229063
228705,229179
228705,224147
228705,100654
228705,224554
228705,106467
228705,199148
228705,227368
228705,100706
228705,162007
228705,220075
228778,174066
228778,199120
228778,110635
228778,204796
228778,214777
228778,151351
228778,236948
228778,171100
228778,240444
228778,110662
228778,110680
228778,243780
228778,145637
228778,170976
228787,166513
228787,196060
228787,196088
228787,201885
228787,230764
228787,234030
228787,207500
228787,232186
228787,106397
228787,157289
230834,126182
230834,207306
230834,219259
230834,187897
230834,218229
230834,237330
230834,180692
230834,198507
230834,213598
230834,214704
237057,212009
237057,161086
237057,196866
237057,221351
237057,209922
237057,173258
237057,120254
237057,212577
237057,126678
237057,173902
237057,198385
237525,106397
237525,149231
237525,200004
237525,220075
237525,235097
237525,102094
237525,178402
237525,179557
237525,198464
237525,199148
237525,176017
237525,240727
237525,157386
237525,206604
237525,200280
237525,216764
237525,106245
237525,171571
237525,219471
237525,142285
237792,161226
237792,207847
237792,218645
237792,409698
237792,196033
237792,199111
237792,106485
237792,141565
237792,232681
237792,196237
237792,205443
237792,127185
237792,176044
237792,232566
237792,142328
237792,151388
237792,207209
237792,208646
237792,128391
237792,163338
238476,173647
238476,238458
238476,147244
238476,147660
238476,150400
238476,145646
238476,146481
238476,238333
238476,143084
238476,239716
238476,153144
238476,239628
238476,144962
238476,174844
238476,153834
238476,154527
238476,170301
238476,173045
238476,168546
238476,239017
239080,179964
239080,115728
239080,125897
239080,211431
239080,217776
239080,137476
239080,164447
239080,210775
239080,212832
239080,120184
239080,211352
239080,172264
239080,211583
239080,238980
239080,212984
239080,148405
239080,152099
239080,157863
239080,219949
239080,156365
239080,199306
239080,117627
239080,183910
239080,161165
239080,217688
239080,224004
239628,238458
239628,153162
239628,146481
239628,238333
239628,146427
239628,239716
239628,238476
239628,240365
239628,239105
239628,239017
240365,206695
240365,144892
240365,151342
240365,171571
240365,148654
240365,172051
240365,174358
240365,151379
240365,169798
240365,173124
240365,200800
240365,169248
240365,171456
240365,172699
240365,154095
240365,206604
240365,151360
240365,169910
240365,171137
240365,171146
240365,173920
240365,175272
240365,144005
240365,152248
240365,170082
240365,149772
240365,171128
240365,174783
240365,151102
240365,151306
240365,147776
240365,149231
240365,174233
240417,194824
240417,196112
240417,186867
240417,171128
240417,168227
240417,145725
240417,217305
240417,169910
240417,110529
240417,166683
240417,185828
240417,151290
240417,195003
240417,110404
240417,110422
240417,141097
240417,168421
240417,194091
241720,243142
241720,243832
241720,451741
241720,241766
241720,243106
241720,243212
241720,241517
241720,241951
241720,243188
243106,142328
243106,150604
243106,241836
243106,243188
243106,101435
243106,197984
243106,199069
243106,217721
243106,214689
243106,243212
243106,214652
243106,243115
243106,141981
243106,149505
243106,164720
243106,189848
243106,215284
243106,218399
243106,243133
243106,243151
243106,199209
243106,101675
243106,191621
243106,226587
243106,243179
243106,243142
243106,133711
243106,138868
243106,167251
243106,214731
243221,142285
243221,219471
243221,166638
243221,200280
243221,149222
243221,178420
243221,159647
243221,176017
243221,240727
243221,142276
243221,160658
243221,180489
243221,228787
243221,166513
243221,196079
243221,206604
243221,219356
243221,102094
243221,156125
243221,178402
243221,202134
243221,186399
243221,217484
243221,231174
243221,182290
366793,147031
366793,147697
366793,219240
366793,120740
366793,220136
366793,175139
366793,215628
366793,112127
417752,138600
417752,157100
417752,173896
417752,198303
417752,220206
417752,231554
417752,101541
417752,106306
417752,139348
417752,153302
417752,157030
417752,176664
417752,220871
417752,101073
417752,132879
417752,176600
417752,181093
417752,198808
417752,220136
417752,220701
417752,138868
417752,155496
417752,157207
417752,157298
417752,217998
417752,220181
417752,237118
417752,133085
417752,157076
417752,174206
417752,176619
417752,176910
417752,177278
417752,219578
417752,106713
417752,140146
417752,155511
417752,218265
417752,220473
417752,232089
417752,441511
417752,443076
417752,106342
417752,133809
417752,135063
417752,158477
417752,173142
417752,217925
417752,237136
417752,101453
417752,154749
417752,176789
417752,177126
417752,219091
417752,232025
417752,366793
417752,153861
417752,156417
417752,177092
417752,219842
417752,101435
417752,134510
417752,139153
417752,153241
417752,155414
417752,197984
417752,198066
417752,219790
417752,139630
417752,153320
417752,154721
417752,154855
417752,175430
417752,181330
417752,220604
417752,155070
417752,156356
417752,177144
417752,177816
417752,198747
417752,217624
417752,219505
417752,220516
417752,220598
436836,214634
436836,214689
436836,214698
436836,214652
436836,214768
436836,214643
436836,214795
436836,214810
436836,214829
436836,441900
436836,214740
436836,214801
436836,214759
436836,214625
436836,214731
436836,416801
436836,441937
436836,214704
436836,214670
436836,214786
441131,114840
441131,216816
441131,224305
441131,210368
441131,177126
441131,219240
230834,237899
230834,177940
230834,201690
230834,188304
230834,207209
230834,228501
230834,174075
230834,207351
230834,214768
230834,230913
230834,230931
230834,237932
230834,157058
230834,175342
230834,211608
230834,233897
230834,180948
230834,176035
230834,237385
230959,212911
230959,168218
230959,191515
230959,204501
230959,161004
230959,234207
230959,130697
230959,121345
230959,167835
230959,211273
230959,128902
230959,130590
230959,164465
230959,166939
230959,168342
230959,173258
230959,197133
230959,216287
230959,160977
230959,161086
231095,160959
231095,231086
231095,161572
231095,105589
231095,230898
231095,199865
231095,239512
232256,216667
232256,218973
232256,222983
232256,233295
232256,157818
232256,233426
232256,213996
232256,140553
232256,164216
232256,141060
232256,152673
232256,156408
232256,170532
232256,174792
232256,150455
232256,221351
232256,221519
232256,167996
232256,210669
232256,214175
232256,170301
232681,187134
232681,217819
232681,235167
232681,107071
232681,123572
232681,139861
232681,161226
232681,207722
232681,210146
232681,262129
232681,178615
232681,226833
232681,240426
232681,199111
232681,204024
232681,186201
232681,101709
232681,163912
232681,167288
232681,196167
232681,232186
232681,127185
232681,231712
232681,183062
232681,232423
232681,129215
232681,174251
232681,231624
232681,233897
233426,216278
233426,164216
233426,216807
233426,204909
233426,167996
233426,168546
233426,206525
233426,209065
233426,153144
233426,162654
233426,214157
234669,135717
234669,182306
236452,127918
236452,236577
236452,154712
236452,210304
236452,239716
236452,209825
236452,236230
236452,236896
236452,237066
236452,142461
236452,174747
236452,183239
236452,235316
236452,174792
236452,208488
236452,208822
236452,123554
236452,236328
236452,236595
236452,180106
236452,235422
236452,120184
236452,210401
236452,237057
236452,142294
236452,209065
236577,121309
236577,111948
236577,121691
236577,109785
236577,191968
236577,236595
236577,152600
236577,208822
236577,117946
236577,102049
236577,209825
236577,236230
236577,237066
236577,206622
240453,159939
240453,202134
240453,139940
240453,220862
240453,172644
240453,234030
240453,145600
240453,151111
240453,178420
240453,209807
240453,166638
240453,190567
240453,206084
245883,116712
245883,209056
245883,209825
245883,236230
245883,237066
245883,236452
245883,236577
245883,234915
245883,210304
245883,235547
245883,235422
245883,236133
245883,209612
245883,210401
245883,235167
245883,237057
245883,209065
245883,209108
245883,209922
245883,235024
245883,236328
245883,236595
245883,110316
245883,208488
262086,131113
262086,196264
262086,127918
262086,178721
262086,163204
262086,202806
262086,119605
262086,179894
262086,151801
363907,243577
363907,243586
363907,363916
363907,241410
363907,243081
363907,241191
363907,242662
363907,241386
363907,241377
363907,243601
436614,154837
436614,366003
436614,446394
436614,207157
436614,199315
436614,206002
436614,237136
436614,153320
436614,123280
436614,443049
440794,153302
440794,157030
440794,176664
440794,449348
440794,132879
440794,181093
440794,222877
440794,444398
440794,137962
440794,220206
440794,447953
440794,110060
440794,174206
440794,176910
440794,180595
440794,194569
440794,217606
440794,443058
440794,101453
440794,170091
440794,176789
440794,199971
440794,200873
440794,454184
440794,117751
440794,142090
440794,155496
440794,171599
440794,171881
440794,200484
440794,446233
440794,102058
440794,443340
440794,170000
440794,176336
440794,237136
440794,134510
440794,206154
440794,401223
440794,439613
440794,446613
440794,156417
440794,188207
440794,155070
440794,181376
440794,198747
440794,208725
440794,211024
440794,219505
440794,102261
440794,153320
440794,174525
440794,224244
441982,110635
441982,168218
441982,152318
441982,110404
441982,168421
441982,190372
441982,190415
441982,166027
441982,186131
441982,164580
441982,211440
441982,243744
441982,115409
441982,130794
441982,166683
441982,162928
445708,190503
445708,167987
445708,232265
445708,157951
445708,194310
445708,168005
445708,179566
445708,129525
445708,131113
445708,185572
445708,149772
445708,174783
445708,149231
445708,183026
448691,211468
448691,164085
448691,442064
448691,232043
449870,110307
449870,124283
449870,120795
450304,120795
450304,124283
450304,145275
450304,179317
450304,157207
450304,122603
450304,196884
450304,186122
450304,414966
450304,127273
450304,223001
450304,150215
441131,126979
441131,123855
446932,114813
446932,162760
446932,164447
446932,206048
446932,210775
446932,212832
446932,225247
446932,163462
446932,208488
446932,214069
446932,215691
446932,219833
446932,134945
446932,137546
446932,173160
446932,205957
446932,220215
446932,220631
446932,221953
446932,232265
446932,155335
446932,183974
446932,209108
446932,215442
446932,220613
446932,226231
446932,230995
446932,133553
446932,150163
446932,164562
446932,191968
446932,201548
446932,206349
446932,211431
446932,215929
446932,130314
446932,147679
446932,150066
446932,168786
446932,175421
446932,178244
446932,188641
446932,190761
446932,204200
446932,204264
446932,211352
446932,212771
446932,230807
446932,448284
446932,177214
446932,190725
446932,198136
446932,211556
446932,211583
446932,217165
446932,105367
446932,113698
446932,173328
446932,215099
446932,216694
446932,222178
446932,229780
446932,245892
446932,131450
446932,136330
446932,147660
446932,204936
446932,215114
446932,229267
446932,230889
446932,238661
446932,144351
446932,161165
446932,164492
446932,181002
446932,192703
446932,193353
446932,195243
446932,197197
446932,118888
446932,137847
446932,176053
446932,176628
446932,193292
446932,206862
446932,148405
446932,152099
446932,157863
446932,184773
446932,199412
446932,209825
446932,225399
446932,229160
446932,236230
446932,236896
446932,245838
448804,171298
448804,414160
448804,145336
448804,404082
448804,404648
448804,168847
448804,172264
448804,172334
448804,381617
448804,168838
448804,172608
448804,100812
448804,172699
448804,404073
448804,444167
448804,169479
454184,100690
454184,101541
454184,125727
454184,165936
454184,107512
454184,121309
454184,191676
454184,194161
454184,217998
454184,109785
454184,133085
454184,151801
454184,170301
454184,191241
454184,150668
454184,153108
454184,165644
454184,232043
454184,149781
454184,140988
454184,173142
454184,201654
454184,236577
454184,212805
454184,147828
454184,195809
454184,455770
454184,112084
454184,120865
454184,123457
454184,232557
454184,169080
454184,240338
133553,156125
133553,178402
133553,199193
133553,207500
133553,228723
133553,237950
133553,126818
133553,142276
133553,145725
133553,152318
133553,204796
133553,441982
133553,134130
133553,179159
133553,102553
133553,154095
133553,237525
133553,104179
133553,110404
133553,132709
133553,161253
133553,168421
133553,190372
133553,195003
133553,211440
133553,243744
133553,110653
133553,134097
133553,233921
133553,236948
133553,110529
133553,115409
133553,126614
133553,133386
133553,166683
133553,201645
133553,203517
133553,197221
136516,136473
136516,137209
136516,136358
136516,135391
136516,132709
136516,137096
136516,132693
136516,138187
141839,137315
148016,144971
148016,146825
148016,147828
148016,149514
148016,170806
148016,204501
148016,206589
148016,238458
148016,239512
148016,145372
148016,146339
148016,147244
148016,147660
148016,148496
148016,150400
148016,150604
148016,152673
148016,203128
148016,238661
148016,143118
148016,148627
148016,150756
148016,202523
148016,145646
148016,146481
148016,147536
148016,148405
148016,152099
148016,169080
148016,169363
148016,238333
148016,240338
148016,147679
148016,148849
148016,150066
148016,150668
148016,168786
148016,170091
148016,170842
148016,200873
148016,206507
148016,238193
148016,238324
148016,238476
148016,239628
148016,146427
148016,148131
148016,149505
148016,150941
148016,179946
148016,201654
148016,206002
148016,143084
148016,143288
148016,147341
148016,149781
148016,151810
148016,152530
148016,168740
148016,172334
148016,201371
148016,238980
148016,239716
148016,145691
148016,147013
148016,168546
148016,171599
148016,171881
148016,179894
148016,203085
148016,203535
148016,239017
148016,144883
148016,148584
148016,150163
148016,169983
148016,170301
148016,201548
148016,201964
148016,202514
148016,203845
148016,206349
148016,147129
148016,150455
148016,151777
148016,168591
148016,206491
148016,146667
148016,152600
148016,170532
148016,144962
148016,152567
148016,169327
148016,170967
148016,177418
148016,206048
148016,240107
148584,114813
148584,177418
148584,240107
148584,163578
148584,214069
148584,147013
148584,155520
148584,172334
148584,174899
148584,212133
148584,176479
148584,212984
148584,120184
148584,147679
148584,204200
148584,112075
148584,139199
148584,148496
148584,170806
148584,213826
150163,150534
150163,181002
150163,191931
150163,204501
150163,206622
150163,216852
150163,167783
150163,186283
150163,229267
150163,235316
150163,102049
150163,189705
150163,102377
150163,153269
150163,160904
150163,163046
150163,169080
150163,213367
150163,236230
150163,129242
150163,188641
150163,192819
150163,204635
150163,218070
150163,192439
150163,222178
150163,236577
150163,129525
150163,203368
150163,107044
150163,140447
150163,168421
150163,174914
150163,190099
150163,201195
150163,233374
150163,192749
150163,212601
150163,215929
150163,143358
150163,152600
150163,137546
150163,159656
150163,232265
150163,123554
150163,236328
150172,151290
150172,151801
150172,151360
150172,144005
150172,152248
150172,145336
151333,142328
151333,208646
151333,100830
151333,102632
151333,159416
151333,178341
151333,180179
151333,200253
151333,229018
151333,237215
151342,151379
151342,167729
151342,139366
151342,155025
151342,100830
151342,160612
151342,151102
151342,157447
151342,159966
151801,232557
151801,152080
151801,153269
151801,169080
151801,150534
151801,181002
151801,206622
151801,217402
151801,136950
151801,150400
151801,198516
151801,229267
151801,149781
151801,151351
151801,152530
151801,177214
151801,203368
151801,122931
151801,223232
151801,150163
151801,216597
151801,243780
151801,121150
151801,150455
151801,178615
151801,143358
151801,152600
153366,153250
153366,153384
153366,154004
153366,154688
153366,154235
153366,153825
153366,153834
153366,154527
153366,177339
153366,152822
153366,181534
153366,152798
153366,153001
153366,154590
153366,155520
153366,154101
153366,154156
153366,176947
153366,153108
153366,153144
153366,153278
153366,153977
153366,154262
153366,152992
153366,153126
153366,154013
153366,154712
153366,153269
153366,178369
153366,153162
153366,153621
153366,154350
153366,176628
153366,177144
153825,154350
153825,152390
153825,153108
153825,153144
153825,238476
153825,179955
153825,143084
153825,173300
153825,239716
153825,153834
153825,154527
153825,203845
153825,154235
153825,175005
153825,219000
153834,153384
153834,173258
153834,174844
153834,219000
153834,153825
153834,154527
153834,239017
153834,143084
153834,147341
153834,173300
153834,146427
153834,153108
153834,153144
153834,238476
153834,239628
153834,173647
153834,153162
153834,173902
153834,174747
153834,126678
153834,146481
153834,238333
154527,153825
154527,153834
154527,174792
154527,219000
154527,239716
154527,153108
154527,153144
126182,126580
126182,188030
132709,137209
132709,133386
132709,133702
132709,135717
132709,136358
132709,409315
132709,137078
132709,134608
132709,138187
132709,132693
132709,133508
133711,147244
133711,215947
133711,166850
133711,154004
133711,168528
133711,219000
133711,153825
133711,203845
133711,217633
133711,134079
133711,182634
133711,204185
134079,100937
134079,212009
134079,133492
134079,228343
134079,175980
134079,137546
134079,221351
134079,139144
134079,212674
134079,214175
134079,218070
134079,107080
134079,212577
134079,136950
134079,198385
134079,198516
134079,229267
134079,234173
134079,218973
134079,137847
135188,134608
135188,135160
135188,137281
135188,137315
135188,132693
135188,132851
135188,137209
135188,136516
135188,136233
136215,167358
136215,144740
136215,131469
136215,135726
136215,147767
136215,164988
136215,193900
136215,123961
136215,212054
136215,195809
138868,201858
138868,219790
138868,221014
138868,139630
138868,141185
138868,102049
138868,232557
138868,139393
138868,220473
138868,139311
138868,140234
138868,140872
138868,157100
138868,220613
138868,217633
138868,220136
139366,151342
139366,163851
139366,167729
139366,138789
139366,101879
139366,148654
139366,171137
139366,226091
139366,100830
139366,221740
139366,147776
139366,228802
139861,200004
139861,433660
139861,101709
139861,179557
139861,216038
139861,234827
139861,235097
139861,221847
139861,240417
139861,155061
139861,216010
139861,163851
139861,211361
139959,171100
139959,104179
139959,153658
139959,134130
139959,178396
139959,204796
139959,153603
139959,199193
139959,157085
139959,159391
139959,110644
139959,163286
140447,219709
140447,198516
140447,153269
140447,102049
140447,111948
140447,150163
140447,202480
140447,137546
140447,152600
140447,236595
142285,106397
142285,153603
142285,183044
142285,155399
142285,236939
142285,240727
142285,126818
142285,171100
142285,180461
142285,188030
142285,200332
142285,233921
142285,209542
142285,230728
142285,181464
142285,217882
142294,145691
142294,209065
142294,125763
142294,154527
142294,168591
142294,213251
142294,213668
142294,156745
142294,179946
142294,232256
142294,153144
142294,191533
142294,218539
142294,220710
142294,239628
142294,150756
142294,153162
142294,216807
142294,181020
142294,203128
142294,233295
145691,203128
145691,145646
145691,238333
145691,150756
145691,153162
145691,153144
145691,143084
145691,146427
145691,170532
145691,168591
145691,153834
145691,170301
145691,168546
145691,206525
145691,239017
147013,238458
147013,145372
147013,146339
147013,147244
147013,150604
147013,152390
147013,204617
147013,204936
147013,152381
147013,169080
147013,150145
147013,149505
147013,151786
147013,201654
147013,204194
147013,152530
147013,201371
147013,238980
147013,239716
147013,204635
147013,206507
147013,238193
147013,203757
147013,151777
147013,206491
147013,145691
147013,204185
147013,144883
147013,150172
147013,202514
147013,203845
147013,144962
147013,150677
147013,152567
147013,206330
147590,117672
147590,218751
147590,420246
147590,177038
147590,209296
147590,210438
147590,235547
147590,140252
147590,154174
147590,174507
147590,193751
147590,177986
147590,243823
147590,228866
152363,147341
152363,150774
152363,152530
152363,239716
152363,239743
152363,150066
152363,150668
152363,168786
152363,204264
152363,204468
152363,206507
152363,239080
152363,148131
152363,204194
152363,150145
152363,150756
152363,147244
152363,150604
152363,152992
152363,154013
152363,203128
152363,204936
152363,148405
152363,240338
152363,152336
152363,157809
152363,168591
152363,168528
152363,203775
152363,180106
152363,203845
152363,171599
152363,203085
152363,204185
152363,152567
152822,154590
152822,219198
152822,240107
152822,153366
152822,153250
152822,154004
152822,219383
152822,154235
152822,155812
152822,181330
152822,152992
152822,153126
152822,154013
152822,181020
152822,153375
152822,181604
152822,153621
152822,177144
152822,154101
152822,179955
152822,219091
153658,145637
153658,170976
153658,151351
153658,186380
153658,204796
153658,228778
153658,163286
153658,214777
153658,174066
153658,199120
153658,240444
153658,110662
153658,243780
153658,104179
153658,181464
153658,171100
156541,156745
156541,219806
156541,217633
156541,157216
156541,231554
156541,221014
156541,157863
156541,156365
156541,157535
156541,198899
157298,150215
157298,146977
157298,223001
157298,156222
157298,145275
157298,233842
157298,139348
157298,122603
157298,157207
157298,215424
160065,156541
160065,158802
160065,167996
160065,133492
160065,153825
160065,206349
160065,159568
160065,175980
160065,203757
160065,102234
160065,159656
160065,139144
160065,177065
160065,160409
160065,137032
160065,160029
160065,192819
160065,213358
160065,220710
160065,158477
154527,238476
154527,147244
154527,147660
154527,154350
154527,181446
154536,120740
154536,213640
154536,223001
154536,146728
154536,218265
154536,213631
154536,224712
154536,173896
154536,206215
157076,156745
157076,157216
157076,100937
157076,140720
157076,156213
157076,237969
157076,176406
157076,150756
157076,199865
157076,234173
157951,102094
157951,147703
157951,133669
157951,151324
157951,150136
157951,176372
157951,201441
157951,220075
157951,220978
157951,164076
157951,232423
157951,198464
157951,199148
157951,204857
157951,197869
157951,199139
157951,169248
157951,145813
160977,128902
160977,121345
160977,221519
160977,168342
160977,173258
160977,190099
160977,203535
160977,212009
160977,216287
160977,233374
160977,161086
160977,212577
160977,230959
160977,120254
160977,237057
160977,191515
160977,204501
160977,198385
160977,173902
160977,126678
160977,161004
161086,161004
161086,173902
161086,130697
161086,191515
161086,230959
161086,160977
161086,190099
161086,216287
161086,130590
161086,164465
161086,168342
161086,173258
161086,211273
161086,128902
161518,128498
161518,230898
161518,167260
161518,167394
161518,183211
161518,231059
161518,161457
161518,165936
161518,161226
161518,167996
161518,182634
161518,164562
161518,182980
161518,165529
161518,165699
161518,182795
161518,165671
161518,166850
161518,168281
161518,130314
161518,165644
161518,217518
161518,161165
161518,164492
161518,166948
161518,167598
161518,217420
161518,217536
161518,161554
161518,183080
161518,183239
162061,440411
162061,120838
162061,153861
162061,120537
162061,245847
162061,102669
162061,239743
162061,231077
162061,188182
162061,180258
163851,211158
163851,167987
163851,123572
163851,196158
163851,154095
163851,196194
163851,214041
163851,196246
163851,199218
163851,179557
164562,163046
164562,185572
164562,196167
164562,183044
164562,183239
164562,195164
164562,164739
164562,166629
164562,217536
164562,217402
164562,129242
164562,187134
164562,190594
164562,192819
164562,166850
164562,211088
164562,167996
164562,191968
164562,195003
164562,215770
164562,215929
164562,216597
164562,193584
164562,163578
164562,130253
165866,218964
165866,186371
165866,196200
165866,155025
165866,196121
165866,212115
167729,165024
167729,168430
167729,165866
167729,168263
167729,165820
168263,165820
168263,165866
168263,196200
168263,130776
168263,216010
168263,216764
168263,168430
168263,196158
168263,214041
168263,165024
168263,196121
168263,212115
169983,170675
169983,186867
169983,190044
169983,194824
169983,145725
169983,152318
169983,239318
169983,195003
169983,168421
171571,178420
171571,209807
171571,145813
171571,166638
171571,200800
171571,221838
171571,218733
171571,198464
171571,206604
171571,127741
171571,220075
171571,151324
171571,156125
171571,182281
171571,202134
173045,173258
173045,174358
173045,174491
173045,174792
173045,174844
173045,174862
173045,173160
173045,174437
